Symbol,Name,Exchange,Sector,Sector Name,S&P 500,Industry
STBX,Starbox Group Holdings Ltd.,NASD,XLK,,False,Computer Hardware
STC,Stewart Information Services Corp.,NYSE,XLF,,False,Investment Services
STCN,"Steel Connect, Inc.",NASD,XLI,,False,Industrial Suppliers
STE,Steris plc,NYSE,XLV,,True,Medical Supplies
STEL,Stellar Bancorp Inc.,NYSE,XLF,,False,Banks
STEP,StepStone Group Inc.,NASD,XLF,,False,Specialty Finance
STER,Sterling Check Corp.,NASD,XLK,,False,Software
STEV,Stevia Corp.,OTCM,XLF,,False,Asset Managers
STG,Sunlands Technology Group,NYSE,XLY,,False,Restaurants & Bars
STGW,Stagwell Inc.,NASD,XLC,,False,Internet
STIM,"Neuronetics, Inc.",NASD,XLV,,False,Medical Equipment
STIX,Semantix Inc,NASD,XLK,,False,Semiconductors
STKH,Steakholder Foods Ltd.,NASD,XLI,,False,Business Support Services
STKL,SunOpta Inc.,NASD,XLP,,False,Distillers & Vintners
STKS,"ONE Group Hospitality, Inc.",NASD,XLY,,False,Automobiles
STLA,Stellantis N.V.,NYSE,XLY,,False,Auto Parts
STLD,"Steel Dynamics, Inc.",NASD,XLB,,True,Nonferrous Metals
STM,STMicroelectronics NV,NYSE,XLK,,False,Software
STN,Stantec Inc,NYSE,XLI,,False,Heavy Construction
STNE,Stoneco Ltd.,NASD,XLK,,False,Software
STNG,Scorpio Tankers Inc.,NYSE,XLI,,False,Transportation Services
STOK,Stoke Therapeutics Inc.,NASD,XLV,,False,Biotechnology
STR,Sitio Royalties Corp.,NYSE,XLE,,False,Integrated Oil & Gas
STRA,"Strategic Education, Inc.",NASD,XLY,,False,Special Consumer Services
STRC,Sarcos Technology and Robotics Corporation,NASD,XLK,,False,Computer Hardware
STRL,"Sterling Infrastructure, Inc.",NASD,XLI,,False,Building Materials
STRM,Streamline Health Solutions Inc.,NASD,XLK,,False,Software
STRO,Sutro Biopharma Inc.,NASD,XLV,,False,Biotechnology
STRR,"Star Equity Holdings, Inc.",NASD,XLV,,False,Medical Supplies
STRS,"Stratus Properties, Inc.",NASD,XLRE,,False,Mortgage REITs
STRT,Strattec Security Corp.,NASD,XLY,,False,Auto Parts
STSS,Sharps Technology Inc.,NASD,XLV,,False,Medical Supplies
STT,State Street Corp.,NYSE,XLF,,True,Specialty Finance
STTK,Shattuck Labs Inc.,NASD,XLV,,False,Biotechnology
STVN,Stevanato Group SPA,NYSE,XLV,,False,Medical Equipment
STWD,Starwood Property Trust Inc.,NYSE,XLRE,,False,Residential REITs
STX,"Seagate Technology Holdings, Inc.",NASD,XLK,,True,Renewable Energy Equipment
STXS,Stereotaxis Inc.,AMEX,XLV,,False,Medical Equipment
STZ,"Constellation Brands, Inc.",NYSE,XLP,,True,Food Retailers
SU,"Suncor Energy, Inc.",NYSE,XLE,,False,Oil Equipment & Services
SUBCY,Subsea 7 SA,OTCM,XLE,,False,Exploration & Production
SUI,"Sun Communities, Inc.",NYSE,XLRE,,False,Hotel & Lodging REITs
SUM,Summit Materials Inc.,NYSE,XLI,,False,Diversified Industrials
SUN,Sunoco LP,NYSE,XLE,,False,Exploration & Production
SUNL,Sunlight Financial Holdings Inc.,NYSE,XLF,,False,Specialty Finance
SUNW,"Sunworks, Inc.",NASD,XLK,,False,Electronic Equipment
SUP,"Superior Industries Intl, Inc. Ca",NYSE,XLY,,False,Clothing & Accessories
SUPN,"Supernus Pharmaceuticals, Inc.",NASD,XLV,,False,Biotechnology
SUPV,Grupo Supervielle SA,NYSE,XLF,,False,Banks
SURF,"Surface Oncology, Inc",NASD,XLV,,False,Biotechnology
SURG,Surgepays Inc.,NASD,XLK,,False,Software
SUTNY,Sumitomo Mitsui Trust Holdings Inc.,OTCM,XLF,,False,Consumer Finance
SUZ,Suzano S.A.,NYSE,XLI,,False,Defense
SVBL,"Silver Bull Resources, Inc.",OTCM,XLB,,False,Specialty Chemicals
SVC,Service Properties Trust,NASD,XLRE,,False,Real Estate Development
SVFD,Save Foods Inc.,NASD,XLB,,False,Nonferrous Metals
SVM,"Silvercorp Metals, Inc.",AMEX,XLB,,False,Specialty Chemicals
SVNDY,"Seven & I Holdings Co., Ltd.",OTCM,XLP,,False,Food Retailers
SVRA,Savara Inc.,NASD,XLV,,False,Biotechnology
SVRE,SaverOne 2014 Ltd.,NASD,XLK,,False,Electrical Components
SVT,"Servotronics, Inc.",AMEX,XLK,,False,Computer Hardware
SWAV,ShockWave Medical Inc.,NASD,XLV,,False,Medical Supplies
SWBI,"Smith & Wesson Brands, Inc.",NASD,XLI,,False,Building Materials
SWGAY,Swatch Group AG,OTCM,XLY,,False,Restaurants & Bars
SWI,Solarwinds Corporation,NYSE,XLK,,False,Software
SWIM,Latham Group Inc.,NASD,XLI,,False,Diversified Industrials
SWK,Stanley Black & Decker Inc.,NYSE,XLI,,True,Industrial Machinery
SWKH,SWK Holdings Corp.,NASD,XLK,,False,Semiconductors
SWKS,Skyworks Solutions Inc.,NASD,XLK,,True,Software
SWN,Southwestern Energy Co.,NYSE,XLE,,False,Coal
SWTX,SpringWorks Therapeutics Inc.,NASD,XLV,,False,Pharmaceuticals
SWVL,Swvl Holdings Corp,NASD,XLI,,False,Trucking
SWX,Southwest Gas Corp.,NYSE,XLU,,False,Conventional Electricity
SXC,SunCoke Energy Inc.,NYSE,XLE,,False,Exploration & Production
SXI,Standex Intl Corp.,NYSE,XLI,,False,Commercial Vehicles
SXT,Sensient Technologies Corp.,NYSE,XLB,,False,Nonferrous Metals
SXTC,"China SXT Pharmaceuticals, Inc.",NASD,XLV,,False,Medical Equipment
SY,So-Young Intl Inc.,NASD,XLC,,False,Fixed Telecommunications
SYBT,"S.Y. Bancorp, Inc.",NASD,XLF,,False,Banks
SYBX,"Synlogic, Inc.",NASD,XLV,,False,Biotechnology
SYF,Synchrony Financial,NYSE,XLF,,True,Asset Managers
SYK,Stryker Corp.,NYSE,XLV,,True,Medical Equipment
SYNA,"Synaptics, Inc.",NASD,XLK,,False,Telecom Equipment
SYNH,"Syneos Health, Inc.",NASD,XLV,,False,Biotechnology
SYPR,"Sypris Solutions, Inc.",NASD,XLI,,False,Diversified Industrials
SYRS,"Syros Pharmaceuticals, Inc.",NASD,XLV,,False,Biotechnology
SYT,SYLA Technologies Co Ltd.,NASD,XLI,,False,Aerospace
SYTA,Siyata Mobile Inc.,NASD,XLK,,False,Computer Hardware
SYY,Sysco Corp.,NYSE,XLP,,True,Brewers
T,"AT&T, Inc.",NYSE,XLC,,True,Mobile Telecommunications
TAC,TransAlta Corp.,NYSE,XLU,,False,Conventional Electricity
TACT,"TransAct Technologies, Inc.",NASD,XLK,,False,Electronic Equipment
TAIT,Taitron Components Inc.,NASD,XLK,,False,Computer Services
TAK,Takeda Pharmaceutical Co. Ltd.,NYSE,XLV,,False,Pharmaceuticals
TAL,TAL Education Group,NYSE,XLY,,False,Specialty Retailers
TALO,"Talos Energy, Inc.",NYSE,XLE,,False,Coal
TALS,Talaris Therapeutics Inc.,NASD,XLV,,False,Biotechnology
TANH,Tantech Holdings Ltd.,NASD,XLE,,False,Oil Equipment & Services
TAOP,"Taoping, Inc.",NASD,XLK,,False,Computer Services
TAP,Molson Coors Brewing Co.,NYSE,XLP,,True,Food Products
TARA,Protara Therapeutics,NASD,XLV,,False,Biotechnology
TARO,Taro Pharmaceutical Industries Ltd.,NYSE,XLV,,False,Pharmaceuticals
TARS,Tarsus Pharmaceuticals Inc.,NASD,XLV,,False,Pharmaceuticals
TASK,TaskUs Inc.,NASD,XLK,,False,Computer Services
TAST,Carrols Restaurant Group Inc.,NASD,XLY,,False,Business Training Agencies
TATT,TAT Technologies Ltd.,NASD,XLI,,False,Building Materials
TAYD,"Taylor Devices, Inc.",NASD,XLI,,False,Industrial Suppliers
TBBK,Bancorp Bank,NASD,XLF,,False,Banks
TBC,"AT&T, Inc.",NYSE,XLC,,False,Internet
TBI,True Blue Inc.,NYSE,XLY,,False,Business Training Agencies
TBIO,Telesis Bio Inc.,NASD,XLV,,False,Biotechnology
TBLT,"ToughBuilt Industries, Inc.",NASD,XLI,,False,Business Support Services
TBNK,Territorial Bancorp Inc.,NASD,XLF,,False,Banks
TBPH,"Theravance Biopharma, Inc.",NASD,XLV,,False,Pharmaceuticals
TC,TuanChe Ltd.,NASD,XLY,,False,Travel & Tourism
TCBC,TC Bancshares Inc.,NASD,XLF,,False,Banks
TCBI,"Texas Capital Bancshares, Inc.",NASD,XLF,,False,Banks
TCBK,TriCo Bancshares,NASD,XLF,,False,Banks
TCBP,"TC BioPharm Holdings, Inc.",NASD,XLV,,False,Pharmaceuticals
TCBS,Texas Community Bancshares Inc.,NASD,XLF,,False,Banks
TCBX,Third Coast Bancshares Inc.,NASD,XLF,,False,Banks
TCEHY,Tencent Holdings Ltd.,OTCM,XLC,,False,Internet
TCI,Transcontinental Realty Investors Inc.,NYSE,XLRE,,False,Real Estate Services
TCJH,Top KingWin Ltd.,NASD,XLI,,False,Business Support Services
TCMD,Tactile Systems Technology Inc.,NASD,XLV,,False,Medical Supplies
TCN,Tricon Residential Inc.,NYSE,XLRE,,False,Real Estate Development
TCOM,Trip.com Group Limited,NASD,XLY,,False,Specialty Retailers
TCON,"TRACON Pharmaceuticals, Inc.",NASD,XLV,,False,Biotechnology
TCPC,BlackRock TCP Capital Corp.,NASD,XLF,,False,Property-Casualty Insurance
TCRT,"Alaunos Therapeutics, Inc.",NASD,XLV,,False,Biotechnology
TCRX,Tscan Therapeutics Inc.,NASD,XLV,,False,Biotechnology
TCS,"The Container Store Group, Inc.",NYSE,XLY,,False,Specialty Retailers
TCTZF,Tencent Holdings Ltd.,OTCM,XLC,,False,Internet
TCX,Tucows Inc.,NASD,XLC,,False,Mobile Telecommunications
TD,Toronto Dominion Bank,NYSE,XLF,,False,Banks
TDC,Teradata Corp.,NYSE,XLK,,False,Electronic Equipment
TDCX,TDCX Inc.,NYSE,XLI,,False,Aerospace
TDG,TransDigm Group Inc.,NYSE,XLI,,True,Commercial Vehicles
TDOC,"Teladoc Health, Inc.",NYSE,XLK,,False,Software
TDS,Telephone & Data Systems Inc.,NYSE,XLC,,False,Fixed Telecommunications
TDUP,ThredUp Inc.,NASD,XLY,,False,Specialty Retailers
TDW,"Tidewater, Inc.",NYSE,XLE,,False,Exploration & Production
TDY,Teledyne Technologies,NYSE,XLK,,True,Electrical Components
TEAM,Atlassian Corp.,NASD,XLK,,False,Software
TECH,Bio-Techne Corporation,NASD,XLV,,True,Biotechnology
TECK,Teck Resources Ltd.,NYSE,XLB,,False,Gold Mining
TEDU,"Tarena International, Inc.",NASD,XLY,,False,Hotels
TEF,Telefonica SA,NYSE,XLC,,False,Mobile Telecommunications
TEL,TE Connectivity Ltd.,NYSE,XLK,,True,Electrical Components
TELA,TELA Bio Inc.,NASD,XLV,,False,Biotechnology
TELL,Tellurian Inc.,AMEX,XLE,,False,Pipelines
TELNY,Telenor ASA,OTCM,XLC,,False,Mobile Telecommunications
TENB,"Tenable Holdings, Inc.",NASD,XLK,,False,Semiconductors
TENX,"Tenax Therapeutics, Inc.",NASD,XLV,,False,Biotechnology
TEO,Telecom Argentina,NYSE,XLC,,False,Publishing
TER,"Teradyne, Inc.",NASD,XLK,,True,Software
TERN,Terns Pharmaceuticals Inc.,NASD,XLV,,False,Biotechnology
TEVA,Teva Pharmaceutical Industries Ltd.,NYSE,XLV,,False,Pharmaceuticals
TEX,Terex Corp.,NYSE,XLI,,False,Aerospace
TFC,Truist Financial Corporation,NYSE,XLF,,True,Banks
TFFP,Tff Pharmaceuticals Inc.,NASD,XLV,,False,Biotechnology
TFII,TFI International Inc.,NYSE,XLI,,False,Transportation Services
TFIN,"Triumph Financial, Inc.",NASD,XLF,,False,Banks
TFPM,Triple Flag Precious Metals Corp.,NYSE,XLB,,False,Specialty Chemicals
TFSL,TFS Financial Corp.,NASD,XLF,,False,Banks
TFX,"Teleflex, Inc.",NYSE,XLV,,True,Health Care Providers
TG,Tredegar Corp.,NYSE,XLB,,False,General Mining
TGB,Taseko Mines Ltd.,AMEX,XLB,,False,Gold Mining
TGEN,Tecogen Inc.,OTCM,XLK,,False,Electrical Components
TGH,Textainer Group Holdings Ltd.,NYSE,XLI,,False,Marine Transportation
TGI,"Triumph Group, Inc.",NYSE,XLI,,False,Building Materials
TGL,Treasure Global Inc.,NASD,XLK,,False,Software
TGLS,Tecnoglass Inc.,NYSE,XLI,,False,Building Materials
TGNA,TEGNA Inc.,NYSE,XLC,,False,Media Agencies
TGS,Transportadora De Gas Sur,NYSE,XLE,,False,Oil Equipment & Services
TGT,Target Corp.,NYSE,XLY,,True,General Retailers
TGTX,"TG Therapeutics, Inc.",NASD,XLV,,False,Pharmaceuticals
TH,Target Hospitality Corp.,NASD,XLY,,False,Recreational Products
THC,Tenet Healthcare Corp.,NYSE,XLV,,False,Medical Supplies
THFF,First Financial Corp. Indiana,NASD,XLF,,False,Banks
THG,"Hanover Insurance Group, Inc.",NYSE,XLF,,False,Investment Services
THM,International Tower Hill Mines Ltd.,AMEX,XLB,,False,General Mining
THMO,ThermoGenesis Holdings Inc,NASD,XLV,,False,Medical Equipment
THO,"Thor Industries, Inc.",NYSE,XLY,,False,Auto Parts
THR,Thermon Group Holdings Inc.,NYSE,XLI,,False,Business Support Services
THRD,Third Harmonic Bio Inc.,NASD,XLV,,False,Pharmaceuticals
THRM,Gentherm Inc.,NASD,XLY,,False,Furnishings
THRN,Thorne Healthtech Inc.,NASD,XLK,,False,Software
THRX,Theseus Pharmaceuticals Inc.,NASD,XLV,,False,Biotechnology
THRY,Thryv Holdings Inc.,NASD,XLC,,False,Mobile Telecommunications
THS,TreeHouse Foods Inc.,NYSE,XLP,,False,Tobacco
THTX,Theratechnologies Inc.,NASD,XLV,,False,Biotechnology
TIGO,Millicom Intl Cellular S.A.,NASD,XLC,,False,Fixed Telecommunications
TIGR,UP Fintech Holding Ltd.,NASD,XLF,,False,Property-Casualty Insurance
TIIAY,Telecom Italia Media SPA,OTCM,XLC,,False,Mobile Telecommunications
TIL,Instil Bio Inc.,NASD,XLV,,False,Biotechnology
TILE,"Interface, Inc.",NASD,XLY,,False,Apparel Retailers
TIMB,TIM S.A,NYSE,XLC,,False,Internet
TIO,"Tingo Group, Inc.",NASD,XLK,,False,Telecom Equipment
TIPT,Tiptree Inc.,NASD,XLF,,False,Property-Casualty Insurance
TIRX,Tian Ruixiang Holdings Ltd.,NASD,XLF,,False,Specialty Finance
TISI,"Team, Inc.",NYSE,XLI,,False,Industrial Machinery
TITN,Titan Machinery Inc.,NASD,XLY,,False,Specialty Retailers
TIVC,Tivic Health Systems Inc.,NASD,XLV,,False,Medical Equipment
TIXT,TELUS International Inc.,NYSE,XLK,,False,Software
TJX,"TJX Cos., Inc.",NYSE,XLY,,True,Broadline Retailers
TK,Teekay Corp.,NYSE,XLI,,False,Marine Transportation
TKAT,"Takung Art Co., Ltd.",AMEX,XLC,,False,Mobile Telecommunications
TKC,Turkcell Iletisim Hizmetleri AS,NYSE,XLC,,False,Fixed Telecommunications
TKGBY,Turkiye Garanti Bankasi,OTCM,XLF,,False,Banks
TKLF,Yoshitsu Co Ltd.,NASD,XLY,,False,Apparel Retailers
TKNO,Alpha Teknova Inc.,NASD,XLV,,False,Pharmaceuticals
TKOI,"Telkonet, Inc.",OTCM,XLK,,False,Computer Services
TKR,Timken Co.,NYSE,XLI,,False,Commercial Vehicles
TLF,Tandy Leather Factory Inc.,NASD,XLY,,False,Travel & Tourism
TLGPY,Telstra Corp. Ltd.,OTCM,XLC,,False,Fixed Telecommunications
TLIS,Talis Biomedical Corp.,NASD,XLV,,False,Medical Supplies
TLK,PTTelekom Indonesia,NYSE,XLC,,False,Mobile Telecommunications
TLRS,Timberline Resources Corp.,OTCM,XLB,,False,Nonferrous Metals
TLRY,"Tilray, Inc.",NASD,XLV,,False,Medical Equipment
TLS,Telos Corp.,NASD,XLK,,False,Computer Services
TLSA,Tiziana Life Sciences PLC,NASD,XLV,,False,Biotechnology
TLSNY,TeliaSonera Aktiebolag,OTCM,XLC,,False,Entertainment
TLTFF,Theralase Technologies Inc.,OTCM,XLV,,False,Medical Equipment
TLYS,Tilly's Inc.,NYSE,XLY,,False,Automobiles
TM,Toyota Motor Corp.,NYSE,XLY,,False,Home Construction
TMBR,"Timber Pharmaceuticals, Inc.",AMEX,XLV,,False,Biotechnology
TMCI,Treace Medical Concepts Inc.,NASD,XLV,,False,Medical Equipment
TMDIF,"Titan Medical, Inc.",OTCM,XLV,,False,Medical Supplies
TMDX,Transmedics Group Inc.,NASD,XLV,,False,Medical Equipment
TME,Tencent Music Entertainment Group,NYSE,XLC,,False,Internet
TMHC,Taylor Morrison Home Corp.,NYSE,XLY,,False,Business Training Agencies
TMICY,Trend Micro Inc.,OTCM,XLK,,False,Software
TMMI,"T M M, Inc.",OTCM,XLC,,False,Mobile Telecommunications
TMO,Thermo Fisher Scientific Inc.,NYSE,XLV,,True,Medical Equipment
TMP,Tompkins Financial Corp.,AMEX,XLF,,False,Banks
TMQ,Trilogy Metals Inc.,AMEX,XLB,,False,Steel
TMRC,Texas Mineral Resources Corp.,OTCM,XLF,,False,Specialty Finance
TMST,Timken Steel Corp.,NYSE,XLB,,False,Gold Mining
TMUS,"T-Mobile US, Inc.",NASD,XLC,,True,Entertainment
TNC,Tennant Co.,NYSE,XLI,,False,Heavy Construction
TNDM,"Tandem Diabetes Care, Inc.",NASD,XLV,,False,Medical Equipment
TNET,"TriNet Group, Inc.",NYSE,XLY,,False,Hotels
TNGX,Tango Therapeutics Inc.,NASD,XLV,,False,Biotechnology
TNK,Teekay Tankers Ltd.,NYSE,XLE,,False,Exploration & Production
TNL,Travel + Leisure Co.,NYSE,XLY,,False,Home Construction
TNON,Tenon Medical Inc.,NASD,XLV,,False,Health Care Providers
TNP,Tsakos Energy Navigation Ltd.,NYSE,XLI,,False,Marine Transportation
TNXP,Tonix Pharmaceuticals Holding Corp.,NASD,XLV,,False,Pharmaceuticals
TNYA,Tenaya Therapeutics Inc.,NASD,XLV,,False,Biotechnology
TOI,Oncology Institute Inc.,NASD,XLV,,False,Medical Equipment
TOL,"Toll Brothers, Inc.",NYSE,XLY,,False,Home Construction
TOMZ,"TOMI Environmental Solutions, Inc.",NASD,XLF,,False,Investment Services
TOON,Kartoon Studios Inc.,AMEX,XLC,,False,Publishing
TOP,TOP Financial Group Ltd.,NASD,XLF,,False,Asset Managers
TOPS,TOP Ships Inc.,NASD,XLI,,False,Marine Transportation
TORO,Toro Corp.,NASD,XLI,,False,Marine Transportation
TORXF,Torex Gold Resources Inc.,OTCM,XLB,,False,General Mining
TOST,Toast Inc.,NYSE,XLK,,False,Renewable Energy Equipment
TOUR,Tuniu Corp.,NASD,XLY,,False,Special Consumer Services
TOVX,"Theriva Biologics, Inc.",AMEX,XLV,,False,Pharmaceuticals
TOWN,Towne Bank,NASD,XLF,,False,Banks
TPB,"Turning Point Brands, Inc.",NYSE,XLP,,False,Food Products
TPC,Tutor Perini Corp.,NYSE,XLI,,False,Industrial Machinery
TPCS,TechPrecision Corp.,NASD,XLI,,False,Building Materials
TPET,Trio Petroleum Corp.,AMEX,XLE,,False,Exploration & Production
TPG,TPG Inc.,NASD,XLF,,False,Asset Managers
TPH,Tri Pointe Homes Inc.,NYSE,XLY,,False,Clothing & Accessories
TPHS,Trinity Place Holdings Inc.,AMEX,XLRE,,False,Real Estate Development
TPIC,"TPI Composites, Inc.",NASD,XLK,,False,Electronic Equipment
TPL,Texas Pacific Land Tr,NYSE,XLE,,True,Exploration & Production
TPR,"Tapestry, Inc.",NYSE,XLY,,True,Furnishings
TPRFF,Gran Colombia Gold Corp.,OTCM,XLB,,False,Specialty Chemicals
TPST,Tempest Therapeutics Inc.,NASD,XLV,,False,Biotechnology
TPVG,TriplePoint Venture Growth BDC Corp.,NYSE,XLF,,False,Mortgage Finance
TPX,Tempur-Pedic Intl Inc.,NYSE,XLY,,False,Recreational Products
TR,Tootsie Roll Industries,NYSE,XLP,,False,Food Retailers
TRC,Tejon Ranch Co.,NYSE,XLRE,,False,Industrial & Office REITs
TRDA,Entrada Therapeutics Inc.,NASD,XLV,,False,Biotechnology
TREE,"LendingTree, Inc.",NASD,XLF,,False,Asset Managers
TREP,"Trucept, Inc.",OTCM,XLK,,False,Electronic Equipment
TREX,"Trex Co., Inc.",NYSE,XLI,,False,Commercial Vehicles
TRGP,Targa Resources Corp.,NYSE,XLE,,True,Pipelines
TRHC,"Tabula Rasa HealthCare, Inc.",NASD,XLK,,False,Software
TRI,Thomson Reuters Corp.,NYSE,XLC,,False,Internet
TRIB,Trinity Biotech PLC,NASD,XLV,,False,Medical Equipment
TRIN,Trinity Capital Inc.,NASD,XLF,,False,Asset Managers
TRIP,"TripAdvisor, Inc.",NASD,XLC,,False,Media Agencies
TRIRF,Triterras,OTCM,XLK,,False,Semiconductors
TRKA,Troika Media Group Inc.,NASD,XLC,,False,Media Agencies
TRMB,Trimble Inc.,NASD,XLK,,True,Electronic Equipment
TRMD,Torm Plc,NASD,XLI,,False,Transportation Services
TRMK,Trustmark Corp.,NASD,XLF,,False,Banks
TRMR,Tremor International Ltd.,NASD,XLC,,False,Internet
TRN,Trinity Industries Inc.,NYSE,XLI,,False,Diversified Industrials
TRNO,Terreno Realty Corp.,NYSE,XLRE,,False,Diversified REITs
TRNR,Interactive Strength Inc.,NASD,XLY,,False,Automobiles
TRNS,"Transmation, Inc.",NASD,XLK,,False,Electronic Equipment
TROO,"TROOPS, Inc.",NASD,XLK,,False,Telecom Equipment
TROW,"T. Rowe Price Associates, Inc.",NASD,XLF,,True,Specialty Finance
TROX,Tronox Holdings plc,NYSE,XLB,,False,Gold Mining
TRP,TC Energy Corp.,NYSE,XLE,,False,Integrated Oil & Gas
TRS,Trimas Corp.,NASD,XLI,,False,Diversified Industrials
TRST,TrustCo Bank Corp NY,NASD,XLF,,False,Banks
TRT,Trio-Tech Intl,AMEX,XLK,,False,Semiconductors
TRTN,Triton International Ltd.,NYSE,XLI,,False,Trucking
TRTX,"TPG RE Finance Trust, Inc.",NYSE,XLRE,,False,Mortgage REITs
TRU,TransUnion.com,NYSE,XLF,,False,Property-Casualty Insurance
TRUE,TrueCar Inc.,NASD,XLY,,False,Specialty Retailers
TRUP,"Trupanion, Inc.",NASD,XLF,,False,Property-Casualty Insurance
TRV,"The Travelers Cos., Inc.",NYSE,XLF,,True,Asset Managers
TRVG,Trivago NV,NASD,XLC,,False,Entertainment
TRVI,"Trevi Therapeutics, Inc.",NASD,XLV,,False,Pharmaceuticals
TRVN,"Trevena, Inc.",NASD,XLV,,False,Biotechnology
TRX,TRX Gold Corporation,AMEX,XLB,,False,Steel
TRYIY,"Toray Industries, Inc. ADR",OTCM,XLI,,False,Building Materials
TS,Tenaris SA,NYSE,XLB,,False,Commodity Chemicals
TSAT,Telesat Corporation,NASD,XLK,,False,Electrical Components
TSBK,"Timberland Bancorp, Inc.",NASD,XLF,,False,Banks
TSCDY,Tesco PLC,OTCM,XLP,,False,Food Products
TSCO,Tractor Supply Co.,NASD,XLY,,True,Tires
TSE,"Trinseo, SA",NYSE,XLB,,False,Steel
TSEM,Tower Semiconductor Ltd.,NASD,XLK,,False,Semiconductors
TSHA,Taysha Gene Therapies Inc.,NASD,XLV,,False,Biotechnology
TSLA,Tesla Inc.,NASD,XLY,,True,Business Training Agencies
TSLX,Sixth Street Specialty Lending,NYSE,XLF,,False,Investment Services
TSM,Taiwan Semiconductor Mfg,NYSE,XLK,,False,Software
TSN,Tyson Foods Inc Cl A,NYSE,XLP,,True,Distillers & Vintners
TSP,TuSimple Holdings Inc.,NASD,XLI,,False,Waste & Disposal Services
TSQ,"Townsquare Media, Inc.",NYSE,XLC,,False,Publishing
TSRI,"TSR, Inc.",NASD,XLY,,False,Home Improvement Retailers
TSRYY,Treasury Wine Estates Ltd.,OTCM,XLP,,False,Food Products
TSVT,2seventy bio Inc.,NASD,XLV,,False,Pharmaceuticals
TT,Trane Technologies Inc,NYSE,XLI,,True,Commercial Vehicles
TTC,Toro Co.,NYSE,XLI,,False,Business Support Services
TTCFQ,"Tattooed Chef, Inc.",OTCM,XLP,,False,Food Products
TTD,Trade Desk Inc.,NASD,XLK,,False,Software
TTDKY,TDK Corp.,OTCM,XLK,,False,Electrical Components
TTE,TotalEnergies SE,NYSE,XLE,,False,Oil Equipment & Services
TTEC,"TTEC Holdings, Inc.",NASD,XLI,,False,Commercial Vehicles
TTEK,Tetra Tech Inc.,NASD,XLI,,False,Trucking
TTGT,TechTarget Inc.,NASD,XLC,,False,Internet
TTI,TETRA Technologies,NYSE,XLE,,False,Oil Equipment & Services
TTMI,"TTM Technologies, Inc.",NASD,XLK,,False,Computer Services
TTNP,"Titan Pharmaceuticals, Inc.",NASD,XLV,,False,Biotechnology
TTOO,"T2 Biosystems, Inc.",NASD,XLV,,False,Medical Equipment
TTSH,"Tile Shop Holdings, Inc.",NASD,XLY,,False,Durable Household Products
TTWO,"Take-Two Interactive Software, Inc.",NASD,XLC,,True,Fixed Telecommunications
TU,Telus Corp.,NYSE,XLC,,False,Entertainment
TUP,Tupperware Brands Corp.,NYSE,XLY,,False,Restaurants & Bars
TUSK,"Mammoth Energy Services, Inc.",NASD,XLE,,False,Exploration & Production
TUWOY,Tullow Oil Plc,OTCM,XLE,,False,Exploration & Production
TUYA,Tuya Inc.,NYSE,XLK,,False,Software
TV,Grupo Televisa S A,NYSE,XLC,,False,Mobile Telecommunications
TVC,Tennessee Valley Authorit,NYSE,XLU,,False,Conventional Electricity
TVE,Tennessee Valley Authorit,NYSE,XLU,,False,Gas Distribution
TVTX,"Travere Therapeutics, Inc.",NASD,XLV,,False,Biotechnology
TW,Tradeweb Markets Inc.,NASD,XLF,,False,Asset Managers
TWI,"Titan Intl, Inc.",NYSE,XLY,,False,Travel & Tourism
TWIN,"Twin Disc, Inc.",NASD,XLI,,False,Aerospace
TWKS,Thoughtworks Holding Inc.,NASD,XLK,,False,Renewable Energy Equipment
TWLO,Twilio Inc.,NYSE,XLK,,False,Software
TWNK,"Hostess Brands, Inc.",NASD,XLP,,False,Personal Products
TWO,Two Harbors Investment Corp.,NYSE,XLRE,,False,Retail REITs
TWOU,"2U, Inc.",NASD,XLK,,False,Semiconductors
TWST,Twist Bioscience Corp.,NASD,XLV,,False,Biotechnology
TX,Ternium SA,NYSE,XLB,,False,Gold Mining
TXG,10x Genomics Inc.,NASD,XLV,,False,Medical Supplies
TXMD,"TherapeuticsMD, Inc.",NASD,XLV,,False,Pharmaceuticals
TXN,"Texas Instruments, Inc.",NASD,XLK,,True,Software
TXO,TXO Energy Partners L.P.,NYSE,XLE,,False,Exploration & Production
TXRH,Texas Roadhouse Inc.,NASD,XLY,,False,Clothing & Accessories
TXT,"Textron, Inc.",NYSE,XLI,,True,Airlines
TY,Tri Continental Corp.,NYSE,XLF,,False,Asset Managers
TYG,Tortoise Energy Infrastructure Corp.,NYSE,XLF,,False,Full Line Insurance
TYGO,Tigo Energy Inc.,NASD,XLK,,False,Computer Services
TYL,"Tyler Technologies, Inc.",NYSE,XLK,,True,Electronic Equipment
